semester,course_letter,course_number,course_title,unique_number,instructor_name,id
"2019, Summer",LIN,344K,Phonetics: The Production and Perception of Speech Sounds.,82395,"Faircloth, Laura",9639015
"2019, Summer",LTC,385,The Foreign Language Learner.,78825,"Al-Shalchi, Olla",9639869
"2019, Summer",M,408C,Differential and Integral Calculus.,86310,"Davis, Katherine",9638897
"2019, Summer",M,408D,"Sequences, Series, and Multivariable Calculus.",86320,"Davis, Katherine",9638898
"2019, Summer",M  ,302,Introduction to Mathematics.,86300,"Austin, Jennifer",9637211
"2019, Summer",M  ,305G,Preparation for Calculus.,86434,"Dabbs, Kathryn",9671343
"2019, Summer",M  ,325K,Discrete Mathematics.,86335,"Miller, Jesse",9640680
"2019, Summer",M  ,325K,Discrete Mathematics.,86455,"Dabbs, Kathryn",9671345
"2019, Summer",M  ,328K,Introduction to Number Theory.,86345,"Tsishchanka, Kiryl",9639130
"2019, Summer",M  ,328K,Introduction to Number Theory.,86460,"Rezende de Macedo, Alessandro",9669069
"2019, Summer",M  ,340L,Matrices and Matrix Calculations.,86350,"Blazek, Kirk",9638274
"2019, Summer",M  ,358K,Applied Statistics.,86360,"Cepparo, Gustavo",9638016
"2019, Summer",M  ,361K,Introduction to Real Analysis.,86365,"Burton, Peter",9634751
"2019, Summer",M  ,362K,Probability I.,86370,"Sathasivan, Kanthimathi",9642037
"2019, Summer",M  ,408C,Differential and Integral Calculus.,86305,"Davis, Katherine",9638897
"2019, Summer",M  ,408D,"Sequences, Series, and Multivariable Calculus.",86315,"Davis, Katherine",9638898
"2019, Summer",M  ,427J,Differential Equations with Linear Algebra.,86340,"Meth, John",9635979
"2019, Summer",M E,130L,Experimental Fluid Mechanics.,76515,"Ben-Yakar, Adela",9638966
"2019, Summer",M E,266K,Mechanical Engineering Design Project.,76590,"Crawford, Richard",9638858
"2019, Summer",M E,330,Fluid Mechanics.,76505,"Mahalingam, Raghav",9638782
"2019, Summer",M E,333T,Engineering Communication.,76525,"Cline, John",9638789
"2019, Summer",M E,333T,Engineering Communication.,76700,"Voss, Randi",9670859
"2019, Summer",M E,333T,Engineering Communication.,76705,"Voss, Randi",9670859
"2019, Summer",M E,334,Materials Engineering.,76530,"Mitlin, David",9638819
"2019, Summer",M E,335,Engineering Statistics.,76710,"Hasenbein, John",9638854
"2019, Summer",M E,338,Machine Elements.,76555,"Cullinan, Michael",9638835
"2019, Summer",M E,353,Engineering Finance.,76715,"Kutanoglu, Erhan",9668386
"2019, Summer",M E,361F,Radiation and Radiation Protection Laboratory.,76575,"Landsberger, Sheldon",9638849
"2019, Summer",M E,390N,Health Physics Laboratory.,76635,"Landsberger, Sheldon",9643210
"2019, Summer",MAS,177,Mellon Mays Program Seminar.,82580,"Toribio, Almeida",9674674
"2019, Summer",MAS,319,"Mexican American Women, 1910-Present.",82515,"Rosas, Lilia",9627654
"2019, Summer",MAS,374,United States Immigration.,82525,"Rodriguez, Nestor",9634621
"2019, Summer",MAS,374,Special Topics.,82570,"Vasquez, Antonio",9672975
"2019, Summer",MAS,374,Sociocultural Influences on Learning.,82575,"Urrieta, Luis",9670986
"2019, Summer",MEL,321,The Dead Sea Scrolls.,82860,"Kaplan, Jonathan",9628335
"2019, Summer",MEL,382,The Foreign Language Learner.,82864,"Al-Shalchi, Olla",9639869
"2019, Summer",MES,301K,"Introduction to the Middle East: Religious, Cultural, and Historical Foundations.",82700,"Agbaria, Ahmad",9641682
"2019, Summer",MES,301L,Introduction to the Middle East: Adjustment and Change in Modern Times.,82735,"Aminpour, Ahmad",9668149
"2019, Summer",MES,342,The Dead Sea Scrolls.,82715,"Kaplan, Jonathan",9628335
"2019, Summer",MES,342,Ancient Egypt.,82739,"Nethercut, William",9672553
"2019, Summer",MES,343,Topics in Ancient Civilization.,82718,"Patterson, James",9635115
"2019, Summer",MES,343,Modern Egypt: A History.,82740,"Di-Capua, Yoav",9627286
"2019, Summer",MUS,307,History of Rock Music.,77595,"Montgomery, Harrison",9635794
"2019, Summer",MUS,307,Jazz Appreciation.,77600,"Hellmer, Jeffrey",9635755
"2019, Summer",N  ,309,Global Health.,87355,"Todd, Ana",9645932
"2019, Summer",N  ,354,Spanish for Health Care Professionals.,87225,"Meadows, Claire",9640235
"2019, Summer",NSC,306M,Hands-On Science IV.,84805,"Chimonidou, Antonia",9637287
"2019, Summer",NTR,312,Introduction to Nutritional Sciences.,85880,"Hays, Drew",9623577
"2019, Summer",NTR,326,Intermediate Nutrition and Metabolism.,85985,"Jolly, Christopher",9675206
"2019, Summer",NTR,353,Field Experience in International Nutrition.,85890,"Freeland, Jeanne",9623580
"2019, Summer",NTR,355,Undergraduate Research in Nutrition.,85900,"Freeland, Jeanne",9623581
"2019, Summer",NTR,374C,Practicum in Community Dietetics.,85910,"Milonovich, Monica",9634800
"2019, Summer",P R,309,Introduction to Advertising and Public Relations Research.,72810,"Eastin, Matthew",9643822
"2019, Summer",P R,332D,Entrepreneurialism in Communication.,72814,"Bunting, James",9620300
"2019, Summer",P R,339K,Digital Graphic Communication.,72843,"McCutchin, Matthew",9665490
"2019, Summer",P R,348,Public Relations Techniques.,72845,"Bell, Tamara",9620293
"2019, Summer",P R,353,Advertising and Public Relations Law and Ethics.,72850,"Scott, Timothy",9733694
"2019, Summer",P R,367,Integrated Communications Management.,72820,"Devlin, Natalie",9643823
"2019, Summer",P R,367,Integrated Communications Management.,72855,"Stavchansky de lewis, Liza",9640594
"2019, Summer",P R,377K,Integrated Communications Campaigns.,72830,"Marmor-Lavie, Galit",9643138
"2019, Summer",P R,378,Advanced Studies in Advertising.,72835,"Junker, David",9653208
"2019, Summer",P R,378,Advanced Studies in Advertising.,72840,"Gardner, David",9640596
"2019, Summer",PED,101J,Beginning Swimming II.,74780,"Crowley, Don",9627864
"2019, Summer",PED,103L,Beginning Social Dance: Leads.,74785,"Enge, Nicholas",9628580
"2019, Summer",PED,103L,Beginning Social Dance: Follows.,74790,"Enge, Nicholas",9628590
"2019, Summer",PHL,301L,Early Modern Philosophy.,83025,"Leon, Jeffrey",9668151
"2019, Summer",PHL,304,Contemporary Moral Problems.,82950,"Smith, Nicole",9636196
"2019, Summer",PHL,313,Introductory Symbolic Logic.,83030,"Juhl, Cory",9668394
"2019, Summer",PHL,325M,"Medicine, Ethics, and Society.",82960,"Sarkar, Sahotra",9635827
"2019, Summer",PHM,310K,Drugs in Our Society.,87900,"Rush, Sharon",9636389
"2019, Summer",PHM,338,Introduction to Pharmacology.,87905,"Karboski, James",9651385
"2019, Summer",PHM,350K,Drugs in Our Society.,87910,"Rush, Sharon",9636386
"2019, Summer",PHY,303K,Engineering Physics I.,86855,"Markert, John",9629891
"2019, Summer",PHY,303L,Engineering Physics II.,86950,"Huang, Junting",9667108
"2019, Summer",PHY,317K,General Physics I.,86885,"Demkov, Alexander",9646374
"2019, Summer",PHY,317L,General Physics II.,86975,"Yao, Zhen",9671351
"2019, Summer",PHY,353L,Modern Physics Laboratory.,86910,"Sitz, Greg",9634261
"2019, Summer",PHY,353L,Modern Physics Laboratory.,86915,"Sitz, Greg",9634265
"2019, Summer",POR,367P,Business in Brazilian Life and Culture.,84025,"Kelm, Orlando",9634868
"2019, Summer",PSY,301,Introduction to Psychology.,83094,"Angulo, Sarah",9644304
"2019, Summer",PSY,304,Introduction to Child Psychology.,83184,"Kelley, Kelsey",9673519
"2019, Summer",PSY,333C,Controversial Issues in Development.,83100,"Repp, Ann",9626686
"2019, Summer",PSY,333D,Introduction to Developmental Psychology.,83105,"Church-Lang, Jessica",9635139
"2019, Summer",PSY,337,Psychology of Language.,83107,"Reeves, Lauretta",9637380
"2019, Summer",PSY,339,Behavior Problems of Children.,83110,"Neal-Beevers, A Rebecca",9635936
"2019, Summer",PSY,353K,Psychopharmacology.,83113,"Lee, Hongjoo",9641814
"2019, Summer",PSY,364P,Positive Psychology and the Good Life.,83210,"Domjan, Wendy",9637958
"2019, Summer",PSY,364S,Human Sexuality.,83120,"Meeks, Amy",9640664
"2019, Summer",PSY,365L,Advanced Social Psychology.,83214,"Henderson, Marlone",9687526
"2019, Summer",PSY,418,Statistics and Research Design.,83099,"Carroll, Patrick",9638073
"2019, Summer",R S,314K,"Introduction to the Middle East: Religious, Cultural, and Historical Foundations.",83270,"Agbaria, Ahmad",9641682
"2019, Summer",R S,319,Introduction to Islam.,83325,"Boville, Bruce",9670035
"2019, Summer",R S,346E,Religion and Film.,83275,"Seales, Chad",9642992
"2019, Summer",R S,353D,The Dead Sea Scrolls.,83285,"Kaplan, Jonathan",9628335
"2019, Summer",REE,325,Rebels and Revolutionaries in Russian History and Literature.,83480,"Alexandrova, Marina",9643254
"2019, Summer",RHE,306,Rhetoric and Writing.,83385,"Dye, Danielle",9652791
"2019, Summer",RHE,306,Rhetoric and Writing.,83405,"Hanson, Tristan",9670453
"2019, Summer",RHE,309K,Topics in Writing.,83390,"Harris, Patrick",9637532
"2019, Summer",RHE,309K,Topics in Writing.,83395,"Heermans, Andrew",9652792
"2019, Summer",RHE,309K,Topics in Writing.,83410,"Karnes, Martha",9670455
"2019, Summer",RHE,309K,Topics in Writing.,83415,"Rabe, Michelle",9670456
"2019, Summer",RHE,321,Principles of Rhetoric.,83400,"Ferreira-Buckley, Linda",9637534
"2019, Summer",RHE,328,Magazine Writing and Publishing.,83420,"Buckley, Thomas",9670457
"2019, Summer",RHE,330E,Nonargumentative Rhetoric in Zen.,83426,"Piekarski, Krzysztof",9670459
"2019, Summer",RTF,301N,Introductory Topics in Radio-Television-Film.,73431,"Lewis, Anne",9638862
"2019, Summer",RTF,303C,Introduction to Media and Entertainment Industries.,73435,"Skouras, Maria",9638863
"2019, Summer",RTF,306,Introduction to World Cinema History.,73440,"Cronin, Kate",9638864
"2019, Summer",RTF,317,Narrative Strategies and Media Design.,73595,"Walia, Ramna",9667992
"2019, Summer",RTF,318,Introduction to Image and Sound.,73445,"Barber, Micah",9638866
"2019, Summer",RTF,328C,Gender and Media Culture.,73455,"McClearen, Jennifer",9638868
"2019, Summer",RTF,329C,Digital Media Production.,73460,"Bays, Benjamin",9638870
"2019, Summer",RTF,344M,Introduction to Visual Effects and Motion Graphics.,73600,"Bays, Benjamin",9666637
"2019, Summer",RTF,347C,The Entertainment Industry: The Big Picture.,73480,"Pollok, Stuart",9638986
"2019, Summer",RTF,348,Studies in Media Industries.,73485,"Brophy, Alisha",9638987
"2019, Summer",RTF,348,Development Process of Film and Television-Los Angeles.,73489,"Kerew-Shaw, Diana",9638991
"2019, Summer",RTF,348,Inside the Music Industry-Los Angeles.,73495,"Ferrante, Drew",9641453
"2019, Summer",RTF,348,New Media and Emerging Entertainment-Los Angeles.,73500,"Fino, James",9638999
"2019, Summer",RUS,406,First-Year Russian I.,83575,"Rice, Heather",9638747
"2019, Summer",S W,327,Human Behavior and Social Environment.,88685,"Ambrosino, Rosalie",9652143
"2019, Summer",S W,360K,Current Social Work Topics.,88695,"Winges-Yanez, Nichole",9652145
"2019, Summer",S W,360K,Current Social Work Topics.,88697,"De Luca, Susan",9687853
"2019, Summer",S W,360K,Treatment of Substance Use Disorders.,88700,"Jones-Swann, Laura",9652146
"2019, Summer",S W,381S,"Foundations of Social Justice: Values, Diversity, Power, and Oppression.",88710,"Conway, Fiona",9652147
"2019, Summer",S W,381T,Dynamics of Organizations and Communities.,88715,"McCafferty, Sarah",9652160
"2019, Summer",S W,382R,Social Policy Analysis and Social Problems.,88720,9652169
"2019, Summer",S W,383T,Social Work Practice II.,88725,"Broadhead, Mary",9652171
"2019, Summer",S W,383T,Social Work Practice II.,88730,9652176
"2019, Summer",S W,385R,Social Work Research Methods.,88735,"Whitt, Ahmed",9652177
"2019, Summer",S W,387R,Spanish for Social Workers.,88745,9652196
"2019, Summer",S W,387R,Child and Adult Attachment in Clinical Practice.,88750,9652179
"2019, Summer",S W,387R,Social Work in Health Care.,88755,"Asseff, Joan",9652198
"2019, Summer",S W,393R,Clinical Assessment and Differential Diagnosis.,88765,"Montgomery, Arlene",9652200
"2019, Summer",S W,393R,Assessment and Treatment of Traumatized Populations.,88770,9652201
"2019, Summer",S W,393R,Neurobiology and Social Work Practice.,88775,"Montgomery, Arlene",9652202
"2019, Summer",S W,393R,Treatment of Substance Use Disorders.,88780,"Jones-Swann, Laura",9652212
"2019, Summer",S W,393R,Treatment of Children and Adolescents.,88785,"Cody, Patricia",9652205
"2019, Summer",S W,393R,Theories and Methods of Group Intervention.,88790,"McCafferty, Sarah",9652206
"2019, Summer",S W,393T,Program Evaluation.,88795,"Faulkner, Monica",9652208
"2019, Summer",S W,393T,Financial Management in Human Services.,88800,"Ambrosino, Robert",9652209
"2019, Summer",S W,393T,Grant Writing and Resource Development.,88805,9652210
"2019, Summer",S W,395K,Conference Course in Social Work.,88830,"Winges-Yanez, Nichole",9652211
"2019, Summer",SDS,302,Data Analysis for the Health Sciences.,87115,"Hersh, Matthew",9662719
"2019, Summer",SDS,302,Data Analysis for the Health Sciences.,87120,"Hersh, Matthew",9662719
"2019, Summer",SDS,328M,Biostatistics.,87070,"Hernandez, Steven",9635768
"2019, Summer",SDS,328M,Biostatistics.,87075,"Hernandez, Steven",9635768
"2019, Summer",SDS,328M,Biostatistics.,87080,"Hernandez, Steven",9635768
"2019, Summer",SED,386,Positive Behavioral Interventions Support and Classroom Management.,74850,"Little, Amanda",9623525
"2019, Summer",SED,388,Autism and Developmental Disabilities.,74855,"Hoffman, Katherine",9623524
"2019, Summer",SED,388,Advances in the Understanding and Treatment of Autism.,74860,"Fragale, Christina",9623519
"2019, Summer",SED,388,Autism and Developmental Disabilities.,74955,"Hoffman, Katherine",9651349
"2019, Summer",SED,393,Applied Research in Special Education and Rehabilitation Counseling.,74870,"Doabler, Christian",9651343
"2019, Summer",SED,396C,Trends and Issues in Autism and Developmental Disabilities.,74895,"Falcomata, Terry",9623515
"2019, Summer",SOC,302,Introduction to the Study of Society.,83730,"O'Quinn, Jamie",9635715
"2019, Summer",SOC,307T,Punishment and Society.,83834,"Stitt, Mary",9681274
"2019, Summer",SOC,308S,Introduction to Health and Society.,83740,"Palmo, Nina",9636091
"2019, Summer",SOC,319,Introduction to Social Demography.,83749,"Weiss, Inbar",9635810
"2019, Summer",SOC,321E,"Economy, Culture, and Society.",83750,"Fridman, Daniel",9636453
"2019, Summer",SOC,321K,Special Topics.,83840,"Vasquez, Antonio",9672975
"2019, Summer",SOC,321R,The Sociology of Race and Work.,83844,"Takasaki, Kara",9704781
"2019, Summer",SOC,322U,United States Immigration.,83755,"Rodriguez, Nestor",9634621
"2019, Summer",SOC,352,Social Movements.,83770,"Young, Michael",9643899
"2019, Summer",SPN,327C,Advanced Grammar and Writing in Context.,84175,"Nevarez, Irma",9634866
"2019, Summer",SPN,327C,Advanced Grammar and Writing in Context.,84180,"Manning, Sean",9636046
"2019, Summer",SPN,327C,Advanced Grammar and Writing in Context.,84255,"Ogando Lavin, Guillermina",9663314
"2019, Summer",SPN,328C,Introduction to Literatures and Cultures.,84265,"Montesinos, Delia",9635832
"2019, Summer",SPN,330L,Introduction to Language and Linguistics in Society.,84185,"Dunlap, Carolyn",9634872
"2019, Summer",SPN,601D,First-Year Spanish I.,84130,"Burns, Kaitlin",9638812
"2019, Summer",SPN,601D,First-Year Spanish I.,84135,"Callesano, Salvatore",9637582
"2019, Summer",SPN,610D,First-Year Spanish II.,84145,"Ramirez, Silvia",9634864
"2019, Summer",SPN,610D,First-Year Spanish II.,84150,"Cerqueira Dassie, Vitor",9637105
"2019, Summer",SPN,610D,First-Year Spanish II.,84155,"Johnson, Jane",9634860
"2019, Summer",SPN,610D,First-Year Spanish II.,84240,"Jimenez-baralt, Rafael",9636952
"2019, Summer",SPN,611D,Second-Year Spanish.,84160,"Nourry, Daniel",9635676
"2019, Summer",SPN,611D,Second-Year Spanish.,84165,"Perrine, Alida",9634857
"2019, Summer",SPN,611D,Second-Year Spanish.,84245,"Ocasio Vega, Monica",9637495
"2019, Summer",TXA,352D,Field Experience in Apparel Design.,86120,"Nicols, Carol",9621049
"2019, Summer",TXA,352D,Field Experience in Apparel Design.,86125,"Nicols, Carol",9625803
"2019, Summer",UGS,302,First-Year Signature Course.,89015,"Pomeroy, Elizabeth",9631095
"2019, Summer",UGS,302,First-Year Signature Course.,89045,"Mohammad, Mohammad",9669120
"2019, Summer",UGS,302,First-Year Signature Course.,89050,"Mosser, Michael",9668756
"2019, Summer",UGS,302,First-Year Signature Course.,89055,"Seeman, Sonia",9668575
"2019, Summer",URB,351,Development Problems and Policies in Latin America.,81470,"Ibarra, Alejandro",9664647
"2019, Summer",URB,353,Advanced Topics in Black United States Studies.,81465,"Tang, Eric",9643051
"2019, Summer",WGS,301,"Mexican American Women, 1910-Present.",84320,"Rosas, Lilia",9627654
"2019, Summer",WGS,303,"Introduction to Lesbian, Gay, Bisexual, Transgender, and Queer Studies.",84325,"Hunt, Grayson",9637560
"2019, Summer",WGS,305,Introduction to Women's and Gender Studies.,84330,"Somers-Willett, Susan",9635142
"2019, Summer",WGS,322,The Sociology of Race and Work.,84379,"Takasaki, Kara",9704781
"2019, Summer",WGS,324,Gender and Media Culture.,84335,"McClearen, Jennifer",9638868
"2019, Summer",WGS,345,Toni Morrison.,84340,"Woodard, Helena",9634399
"2019, Fall",AAS,310,Introductory Seminar in American Studies.,31499,"Remoquillo, Andrea",9734550
"2019, Fall",AAS,310,Asian American Film History.,31510,"Nault, Curran",9729719
"2019, Fall",AAS,320,Screening Race.,31524,"Mallapragada, Madhavi",9739553
"2019, Fall",AAS,320,Documenting Difference.,31529,"Shorb, Katherine",9727178
"2019, Fall",AAS,325,The Chinese in the United States.,31530,"Hsu, Madeline",9707639
"2019, Fall",AAS,325,"Taiwan: Colonization, Migration, and Identity.",31535,"Hsu, Madeline",9707632
"2019, Fall",AAS,325,South Asian Migration to the United States.,31540,"Bhalodia, Aarti",9729906
"2019, Fall",AAS,330,Anthropology of the Himalayas.,31545,"Hindman, Heather",9723696
"2019, Fall",AAS,330,The Sociology of Race and Work.,31550,"Bhalodia, Aarti",9729909
"2019, Fall",ACC,151,Accounting Careers Exploration.,02520,9737123
"2019, Fall",ACC,152,Master in Professional Accounting Distinguished Speaker Lyceum.,02525,"Smith, Stephen",9722897
"2019, Fall",ACC,180C,MPA Distinguished Speaker Lyceum.,02610,"Smith, Stephen",9722898
"2019, Fall",ACC,280K,Financial Statement Analysis.,02620,"Badolato, Patrick",9718447
"2019, Fall",ACC,310F,Foundations of Accounting.,02340,"Verduzco, David",9718450
"2019, Fall",ACC,310F,Foundations of Accounting.,02345,"Verduzco, David",9718452
"2019, Fall",ACC,310F,Foundations of Accounting.,02350,"Verduzco, David",9718453
"2019, Fall",ACC,310F,Foundations of Accounting.,02355,"Charrier, Gretchen",9739465
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02360,"Charrier, Gretchen",9718458
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02365,"Kamas, J",9718465
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02370,"Roy Bardhan, Anindita",9720856
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02375,"Charrier, Gretchen",9718455
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02380,"Kamas, J",9718469
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02385,"Roy Bardhan, Anindita",9720858
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02390,"Spiller, William",9718476
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02395,"Kamas, J",9718470
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02400,"Spiller, William",9718479
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02405,"Johnston-Blair, Donna",9718461
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02410,"Allen, Megan",9718454
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02415,"Spiller, William",9718481
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02420,"Johnston-Blair, Donna",9718463
"2019, Fall",ACC,311,Fundamentals of Financial Accounting.,02425,"Roy Bardhan, Anindita",9720859
"2019, Fall",ACC,311H,Fundamentals of Financial Accounting: Honors.,02430,9719157
"2019, Fall",ACC,311H,Fundamentals of Financial Accounting: Honors.,02435,9719158
"2019, Fall",ACC,311H,Fundamentals of Financial Accounting: Honors.,02440,9719160
"2019, Fall",ACC,312,Fundamentals of Managerial Accounting.,02445,"Lendecky, Brian",9719162
"2019, Fall",ACC,312,Fundamentals of Managerial Accounting.,02450,"Lendecky, Brian",9719164
"2019, Fall",ACC,312,Fundamentals of Managerial Accounting.,02455,"Lendecky, Brian",9719163
"2019, Fall",ACC,312,Fundamentals of Managerial Accounting.,02460,"Lendecky, Brian",9719166
"2019, Fall",ACC,312,Fundamentals of Managerial Accounting.,02465,"Smith, Stephen",9719168
"2019, Fall",ACC,326,Financial Accounting--Intermediate.,02470,"Guler, Lale",9720860
"2019, Fall",ACC,326,Financial Accounting--Intermediate.,02475,"Guler, Lale",9720861
"2019, Fall",ACC,326,Financial Accounting--Intermediate.,02480,"Hwang, Hyun",9719169
"2019, Fall",ACC,326,Financial Accounting--Intermediate.,02485,"Hwang, Hyun",9719171
"2019, Fall",ACC,326,Financial Accounting--Intermediate.,02490,"Guler, Lale",9720862
"2019, Fall",ACC,327,Financial Statement Analysis.,02495,"Zhao, Wuyang",9720864
"2019, Fall",ACC,327,Financial Statement Analysis.,02500,"Zhao, Wuyang",10215272
"2019, Fall",ACC,329,Managerial Accounting and Control.,02505,"Atiase, Rowland",9720865
"2019, Fall",ACC,329,Managerial Accounting and Control.,02510,"Atiase, Rowland",9720866
"2019, Fall",ACC,334M,Healthcare Accounting.,02515,"Roy Bardhan, Anindita",9720867
"2019, Fall",ACC,355,Introduction to Taxation.,02530,"Mills, Lillian",9720868
"2019, Fall",ACC,355,Introduction to Taxation.,02535,"Mills, Lillian",9720870
"2019, Fall",ACC,355,Introduction to Taxation.,02540,"Mills, Lillian",9720876
"2019, Fall",ACC,356,Financial Accounting Concepts and Research.,02545,"Hales, Jeffrey",9719173
"2019, Fall",ACC,356,Financial Accounting Concepts and Research.,02550,"Hales, Jeffrey",9719189
"2019, Fall",ACC,356,Financial Accounting Concepts and Research.,02555,"Toynbee, Sara",9719221
"2019, Fall",ACC,356,Financial Accounting Concepts and Research.,02560,"Toynbee, Sara",9719222
"2019, Fall",ACC,356,Financial Accounting Concepts and Research.,02565,"Toynbee, Sara",9719227
"2019, Fall",ACC,358C,Auditing and Other Assurance Services.,02570,"Johanns, Jeffrey",9719250
"2019, Fall",ACC,359,Managerial/Cost Accounting.,02575,"Laux, Volker",9719252
"2019, Fall",ACC,359,Managerial/Cost Accounting.,02580,"Laux, Volker",9719253
"2019, Fall",ACC,359,Managerial/Cost Accounting.,02585,"Laux, Volker",9719255
"2019, Fall",ACC,362,Auditing and Control.,02590,"Johanns, Jeffrey",9719259
"2019, Fall",ACC,364,Fundamentals of Taxation.,02595,"Allen, Megan",9719262
"2019, Fall",ACC,378,"Petroleum Accounting: Principles, Procedures, and Issues.",02600,"Hays, Jerry",9719266
"2019, Fall",ACC,378,"Petroleum Accounting: Principles, Procedures, and Issues.",02605,"Hays, Jerry",9719269
"2019, Fall",ACC,380D,Advanced Topics in Financial Reporting.,02615,9719270
"2019, Fall",ACC,380K,Financial Accounting Standards and Analysis I.,02645,"Chen, Shuping",9720877
"2019, Fall",ACC,380K,Financial Accounting Standards and Analysis I.,02655,"Chen, Shuping",9720878
"2019, Fall",ACC,380K,Financial Accounting Standards and Analysis I.,02660,9719272
"2019, Fall",ACC,380K,Financial Accounting Standards and Analysis I.,02665,"Chen, Shuping",9720880
"2019, Fall",ACC,380K,Financial Accounting Standards and Analysis I.,02669,"Chen, Shuping",9720882
"2019, Fall",ACC,380K,Financial Accounting Standards and Analysis II.,02670,"Bradshaw, Mark",9720714
"2019, Fall",ACC,380K,Financial Accounting Standards and Analysis II.,02675,"McInnis, John",9720715
"2019, Fall",ACC,380K,Financial Accounting Standards and Analysis II.,02680,"McInnis, John",9720720
"2019, Fall",ACC,380K,Auditing and Other Assurance Services.,02690,"Johanns, Jeffrey",9720748
"2019, Fall",ACC,380K,Financial Statement Analysis.,02695,"Zhao, Wuyang",9720886
"2019, Fall",ACC,380K,Financial Statement Analysis.,02700,"Badolato, Patrick",9720751
"2019, Fall",ACC,380K,Financial Statement Analysis.,02705,"Badolato, Patrick",9720752
"2019, Fall",ACC,380K,"Petroleum Accounting: Principles, Procedures, and Issues.",02710,"Hays, Jerry",9720756
"2019, Fall",ACC,380K,"Petroleum Accounting: Principles, Procedures, and Issues.",02715,"Hays, Jerry",9720760
"2019, Fall",ACC,380K,Introduction to Taxation.,02720,"Mills, Lillian",9720888
"2019, Fall",ACC,380K,Introduction to Taxation.,02725,"Mills, Lillian",9720889
"2019, Fall",ACC,380K,Introduction to Taxation.,02730,"Mills, Lillian",9720890
"2019, Fall",ACC,380K,Computer Auditing and Systems Security.,02735,9720763
"2019, Fall",ACC,380K,Information Technology for Accounting and Control.,02740,"Brown, Patti",9720765
"2019, Fall",ACC,380K,Information Technology for Accounting and Control.,02745,"Brown, Patti",9720769
"2019, Fall",ACC,380K,Information Technology for Accounting and Control.,02750,"Brown, Patti",9720770
"2019, Fall",ACC,380K,Government and Not-for-Profit Accounting.,02755,"Charrier, Gretchen",9739463
"2019, Fall",ACC,381N,Managerial Accounting and Financial Statement Analysis.,02760,"Badolato, Patrick",9737120
"2019, Fall",ACC,383K,Management Auditing and Control.,02765,"Goodson, Stephen",9722899
"2019, Fall",ACC,383K,Management Auditing and Control.,02770,"Goodson, Stephen",9722900
"2019, Fall",ACC,383K,Fraud Examination.,02775,"Bradshaw, Mark",9720776
"2019, Fall",ACC,384,Tax Research Methodology.,02780,"Zvinakis, Kristina",9720777
"2019, Fall",ACC,384,Tax Research Methodology.,02785,"Zvinakis, Kristina",9720779
"2019, Fall",ACC,384,Tax Research Methodology.,02790,"Zvinakis, Kristina",9720780
"2019, Fall",ACC,384,Taxation of Entities II.,02795,"Holbrook, Terri",9720802
"2019, Fall",ACC,384,Taxation of Entities II.,02800,"Holbrook, Terri",9720804
"2019, Fall",ACC,384,Taxation of Entities II.,02805,"Holbrook, Terri",9720807
"2019, Fall",ACC,384,Tax Planning for Business Entities.,02810,"Singer, Stuart",9720813
"2019, Fall",ACC,386K,Behavioral Research in Accounting.,02820,"White, Brian",9720816
"2019, Fall",ACC,387,Introduction to Managerial Accounting.,02855,"Laux, Volker",9720820
"2019, Fall",ACC,387,Introduction to Managerial Accounting.,02860,"Laux, Volker",9720821
"2019, Fall",ACC,387,Introduction to Managerial Accounting.,02865,"Laux, Volker",9720822
"2019, Fall",ACC,387,Strategic Control Systems.,02869,9720824
"2019, Fall",ADV,151,Advertising Practicum.,06060,"Cunningham, Isabella",9730646
"2019, Fall",ADV,303,Advertising and Popular Culture.,05880,"Marmor-Lavie, Galit",9729939
"2019, Fall",ADV,305,Fundamentals of Advertising.,05885,"Wang, Wan",9731868
"2019, Fall",ADV,305S,Introduction to Integrated Communication for Sports.,05890,"Dalthorp, James",9730458
"2019, Fall",ADV,309R,Introduction to Advertising and Public Relations Research.,05894,"Lee, Jung",9736294
"2019, Fall",ADV,309R,Introduction to Advertising and Public Relations Research.,05895,"Eastin, Matthew",9730682
"2019, Fall",ADV,315,History and Development of Advertising.,05900,"Atkinson, Lucinda",9729700
"2019, Fall",ADV,316,Creativity and American Culture.,05905,"Rao, Rohitash",9740443
"2019, Fall",ADV,318J,Introduction to Advertising and Integrated Brand Communication.,05910,"Wilcox, Gary",9740368
"2019, Fall",ADV,318J,Introduction to Advertising and Integrated Brand Communication.,05915,"Dudo, Anthony",9730767
